Data operacji,Opis,Kwota transakcji,Saldo po operacji
2016-08-09,PRZELEW UZNANIOWY (NADANO 09-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 04458129515774594341272627,128,-19725.00
2016-08-09,PRZELEW UZNANIOWY (NADANO 09-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 95146899543499787084573187,16,-19741.00
2016-08-11,PRZELEW UZNANIOWY (NADANO 11-08-2016) DAROWIZNA  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 72933190988001674320123424,620,-20361.00
2016-08-12,PRZELEW UZNANIOWY (NADANO 12-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 44319686237053268889250160,128,-20489.00
2016-08-14,PRZELEW UZNANIOWY (NADANO 14-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 63989731298112366542717188,64,-20553.00
2016-08-16,PRZELEW OBCI¥¯ENIOWY (NADANO 16-08-2016) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 40657585958051891294114987,-317,-20236.00
2016-08-16,PRZELEW UZNANIOWY (NADANO 16-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 65680333971803419151509550,128,-20364.00
2016-08-16,PRZELEW UZNANIOWY (NADANO 16-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 83176680861151695722389437,64,-20428.00
2016-08-18,PRZELEW UZNANIOWY (NADANO 18-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 94780861997018238491671006,64,-20492.00
2016-08-20,PRZELEW UZNANIOWY (NADANO 20-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 01302409808124819304016737,64,-20556.00
2016-08-21,PRZELEW UZNANIOWY (NADANO 21-08-2016) DAROWIZNA  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 07359395482317768045719021,576,-21132.00
2016-08-22,PRZELEW UZNANIOWY (NADANO 22-08-2016) DAROWIZNA  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 91760044375802630496861524,778,-21910.00
2016-08-22,PRZELEW UZNANIOWY (NADANO 22-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 22691966677705922677838426,16,-21926.00
2016-08-24,PRZELEW UZNANIOWY (NADANO 24-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 21772373016447587066035005,128,-22054.00
2016-08-26,PRZELEW UZNANIOWY (NADANO 26-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 01984635543491540047767468,32,-22086.00
2016-08-28,PRZELEW UZNANIOWY (NADANO 28-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 17388172305027084063697383,128,-22214.00
2016-08-28,PRZELEW UZNANIOWY (NADANO 28-08-2016) DAROWIZNA  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 60172986272149820738198491,259,-22473.00
2016-08-29,PRZELEW OBCI¥¯ENIOWY (NADANO 29-08-2016) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 52545786340522084542078847,-560,-21913.00
2016-08-31,PRZELEW UZNANIOWY (NADANO 31-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 11085906514369629198155467,64,-21977.00
2016-08-31,PRZELEW UZNANIOWY (NADANO 31-08-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 08-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 81011136803116868487692007,128,-22105.00
2016-08-31,PRZELEW UZNANIOWY (NADANO 31-08-2016) DAROWIZNA  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 60681074833135542177283503,924,-23029.00
2016-09-01,PRZELEW UZNANIOWY (NADANO 01-09-2016) DAROWIZNA  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 99656664493474137606241941,490,-23519.00
2016-09-01,PRZELEW OBCI¥¯ENIOWY (NADANO 01-09-2016) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 73202115188055728167864117,-730,-22789.00
2016-09-03,PRZELEW UZNANIOWY (NADANO 03-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 26898119688500232154450689,32,-22821.00
2016-09-04,PRZELEW UZNANIOWY (NADANO 04-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 21634439948874370032065586,32,-22853.00
2016-09-05,PRZELEW UZNANIOWY (NADANO 05-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 76992562361764702950749343,32,-22885.00
2016-09-07,PRZELEW UZNANIOWY (NADANO 07-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 28084602734784582121964111,128,-23013.00
2016-09-09,PRZELEW UZNANIOWY (NADANO 09-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 60999514342180371307377162,16,-23029.00
2016-09-10,PRZELEW UZNANIOWY (NADANO 10-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 21541331613715986728110759,16,-23045.00
2016-09-12,PRZELEW UZNANIOWY (NADANO 12-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 56761083387824954395517455,32,-23077.00
2016-09-14,PRZELEW UZNANIOWY (NADANO 14-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 04995502385974589761160584,16,-23093.00
2016-09-16,PRZELEW OBCI¥¯ENIOWY (NADANO 16-09-2016) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 31457529535485025181606950,-284,-22809.00
2016-09-18,PRZELEW UZNANIOWY (NADANO 18-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 37770140029739650193189689,32,-22841.00
2016-09-19,PRZELEW UZNANIOWY (NADANO 19-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 00520298892065409712106241,128,-22969.00
2016-09-21,PRZELEW UZNANIOWY (NADANO 21-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 01580206029958913668630988,128,-23097.00
2016-09-23,PRZELEW UZNANIOWY (NADANO 23-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 53108140792875603554126595,128,-23225.00
2016-09-25,PRZELEW UZNANIOWY (NADANO 25-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 83980276848942205958876072,16,-23241.00
2016-09-27,PRZELEW UZNANIOWY (NADANO 27-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 74569524515000585812062867,128,-23369.00
2016-09-28,PRZELEW UZNANIOWY (NADANO 28-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 80736550142037913891790397,128,-23497.00
2016-09-28,PRZELEW UZNANIOWY (NADANO 28-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 08657720615475691062571060,16,-23513.00
2016-09-29,PRZELEW UZNANIOWY (NADANO 29-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 36582417560108277033777054,128,-23641.00
2016-09-30,PRZELEW UZNANIOWY (NADANO 30-09-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 09-2016  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 93259488772409077857319755,16,-23657.00
2016-10-01,PRZELEW UZNANIOWY (NADANO 01-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 08007645933575776756933616,64,-23721.00
2016-10-03,PRZELEW OBCI¥¯ENIOWY (NADANO 03-10-2016) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 83785081572008310733810734,-263,-23458.00
2016-10-05,PRZELEW UZNANIOWY (NADANO 05-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 19889798513276491785232422,64,-23522.00
2016-10-05,PRZELEW UZNANIOWY (NADANO 05-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 42809887371341075984643097,32,-23554.00
2016-10-05,PRZELEW UZNANIOWY (NADANO 05-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 78517811365196961198131714,32,-23586.00
2016-10-07,PRZELEW UZNANIOWY (NADANO 07-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 89746404326050272268624916,128,-23714.00
2016-10-09,PRZELEW UZNANIOWY (NADANO 09-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 02015637327076097480439028,16,-23730.00
2016-10-11,PRZELEW UZNANIOWY (NADANO 11-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 62775919169015479838745615,64,-23794.00
2016-10-12,PRZELEW UZNANIOWY (NADANO 12-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 34216594612639738965984260,64,-23858.00
2016-10-14,PRZELEW UZNANIOWY (NADANO 14-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 39916852328105953739400600,64,-23922.00
2016-10-16,PRZELEW UZNANIOWY (NADANO 16-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 86490471694343223185143306,64,-23986.00
2016-10-16,PRZELEW UZNANIOWY (NADANO 16-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 85372716030234083099516007,16,-24002.00
2016-10-16,PRZELEW UZNANIOWY (NADANO 16-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 19720905617384742570459057,64,-24066.00
2016-10-17,PRZELEW UZNANIOWY (NADANO 17-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 47480529129657473852634005,32,-24098.00
2016-10-18,PRZELEW UZNANIOWY (NADANO 18-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 71319212912605596481313200,64,-24162.00
2016-10-19,PRZELEW UZNANIOWY (NADANO 19-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 56152791084124914869081471,32,-24194.00
2016-10-19,PRZELEW OBCI¥¯ENIOWY (NADANO 19-10-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 14030866087618771429520851,-1008,-23186.00
2016-10-19,PRZELEW UZNANIOWY (NADANO 19-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 47447820424636169809791330,16,-23202.00
2016-10-21,PRZELEW UZNANIOWY (NADANO 21-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 51371327023754367076798389,32,-23234.00
2016-10-23,PRZELEW UZNANIOWY (NADANO 23-10-2016) DAROWIZNA  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 94623327470290845602703634,349,-23583.00
2016-10-23,PRZELEW UZNANIOWY (NADANO 23-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 79647082776435602179409403,64,-23647.00
2016-10-25,PRZELEW UZNANIOWY (NADANO 25-10-2016) DAROWIZNA  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 96846177122028779673084180,825,-24472.00
2016-10-25,PRZELEW UZNANIOWY (NADANO 25-10-2016) DAROWIZNA  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 29024445493726840039089663,604,-25076.00
2016-10-26,PRZELEW UZNANIOWY (NADANO 26-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 64421363571677594953708096,128,-25204.00
2016-10-27,PRZELEW UZNANIOWY (NADANO 27-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 35028127632521183377850154,32,-25236.00
2016-10-27,PRZELEW UZNANIOWY (NADANO 27-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 13754475074712548548191037,128,-25364.00
2016-10-29,PRZELEW UZNANIOWY (NADANO 29-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 77810304974981991230157437,32,-25396.00
2016-10-31,PRZELEW UZNANIOWY (NADANO 31-10-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 10-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 04706114825548394847591284,64,-25460.00
2016-11-01,PRZELEW UZNANIOWY (NADANO 01-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 25974157465403615719450098,32,-25492.00
2016-11-03,PRZELEW UZNANIOWY (NADANO 03-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 65691213941348297770029713,32,-25524.00
2016-11-04,PRZELEW UZNANIOWY (NADANO 04-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 87519130748433180765434921,32,-25556.00
2016-11-05,PRZELEW UZNANIOWY (NADANO 05-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 88763751299633680781885484,64,-25620.00
2016-11-05,PRZELEW UZNANIOWY (NADANO 05-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 41821313562291335949558116,64,-25684.00
2016-11-05,PRZELEW UZNANIOWY (NADANO 05-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 37477431690021914397151681,32,-25716.00
2016-11-06,PRZELEW UZNANIOWY (NADANO 06-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 94206032028957076652312767,32,-25748.00
2016-11-07,PRZELEW UZNANIOWY (NADANO 07-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 40611849608034564193486268,64,-25812.00
2016-11-07,PRZELEW UZNANIOWY (NADANO 07-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 15199678310028229455238711,128,-25940.00
2016-11-07,PRZELEW UZNANIOWY (NADANO 07-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 46973730912268643667532687,64,-26004.00
2016-11-08,PRZELEW OBCI¥¯ENIOWY (NADANO 08-11-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 69932054462764952860285229,-266,-25738.00
2016-11-08,PRZELEW UZNANIOWY (NADANO 08-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 41093009689714909151777435,128,-25866.00
2016-11-09,PRZELEW UZNANIOWY (NADANO 09-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 25647619632724521973058774,64,-25930.00
2016-11-09,PRZELEW OBCI¥¯ENIOWY (NADANO 09-11-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 91715037677038991597274971,-670,-25260.00
2016-11-09,PRZELEW UZNANIOWY (NADANO 09-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 12940425707002152739711860,128,-25388.00
2016-11-11,PRZELEW OBCI¥¯ENIOWY (NADANO 11-11-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 84218577174532902841759929,-805,-24583.00
2016-11-13,PRZELEW UZNANIOWY (NADANO 13-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 38064969713025816064507134,16,-24599.00
2016-11-13,PRZELEW UZNANIOWY (NADANO 13-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 07892999413788239204535610,32,-24631.00
2016-11-15,PRZELEW UZNANIOWY (NADANO 15-11-2016) DAROWIZNA  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 43693606651134723527437321,830,-25461.00
2016-11-17,PRZELEW UZNANIOWY (NADANO 17-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 39862494211286018181972923,32,-25493.00
2016-11-19,PRZELEW UZNANIOWY (NADANO 19-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 64934923970490773638388356,32,-25525.00
2016-11-19,PRZELEW UZNANIOWY (NADANO 19-11-2016) DAROWIZNA  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 66574677287963058216784779,938,-26463.00
2016-11-20,PRZELEW UZNANIOWY (NADANO 20-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 07406566370853608213849548,64,-26527.00
2016-11-21,PRZELEW OBCI¥¯ENIOWY (NADANO 21-11-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 97121042220460297815073225,-930,-25597.00
2016-11-22,PRZELEW UZNANIOWY (NADANO 22-11-2016) DAROWIZNA  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 96658184286008145550610147,971,-26568.00
2016-11-23,PRZELEW UZNANIOWY (NADANO 23-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 15051455663119786584140124,16,-26584.00
2016-11-24,PRZELEW UZNANIOWY (NADANO 24-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 89619793426748174124796855,16,-26600.00
2016-11-26,PRZELEW UZNANIOWY (NADANO 26-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 83896493668492033647546996,128,-26728.00
2016-11-27,PRZELEW OBCI¥¯ENIOWY (NADANO 27-11-2016) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 82043035366894449911880110,-445,-26283.00
2016-11-27,PRZELEW UZNANIOWY (NADANO 27-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 09776223402694147142500073,128,-26411.00
2016-11-28,PRZELEW UZNANIOWY (NADANO 28-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 29416469059470922692427497,16,-26427.00
2016-11-29,PRZELEW UZNANIOWY (NADANO 29-11-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 11-2016  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 87182514734202283154656201,32,-26459.00
2016-12-01,PRZELEW UZNANIOWY (NADANO 01-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 48680193077803454736926252,64,-26523.00
2016-12-02,PRZELEW UZNANIOWY (NADANO 02-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 75749177210464394878740966,32,-26555.00
2016-12-03,PRZELEW UZNANIOWY (NADANO 03-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 30992851172687794278267355,128,-26683.00
2016-12-03,PRZELEW UZNANIOWY (NADANO 03-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 02653114071496760246303707,128,-26811.00
2016-12-04,PRZELEW UZNANIOWY (NADANO 04-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 83954159164545835012784833,128,-26939.00
2016-12-06,PRZELEW OBCI¥¯ENIOWY (NADANO 06-12-2016) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 98353751654148289644545474,-387,-26552.00
2016-12-07,PRZELEW OBCI¥¯ENIOWY (NADANO 07-12-2016) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 42530839484166859071807840,-989,-25563.00
2016-12-07,PRZELEW UZNANIOWY (NADANO 07-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 31130234593059618517174762,32,-25595.00
2016-12-09,PRZELEW UZNANIOWY (NADANO 09-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 32029934879634070773184948,16,-25611.00
2016-12-11,PRZELEW UZNANIOWY (NADANO 11-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 71684894955272546413188401,32,-25643.00
2016-12-12,PRZELEW UZNANIOWY (NADANO 12-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 84857609690157830333130632,16,-25659.00
2016-12-13,PRZELEW UZNANIOWY (NADANO 13-12-2016) DAROWIZNA  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 51807089369215100675028130,673,-26332.00
2016-12-15,PRZELEW UZNANIOWY (NADANO 15-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 34822204103502761145497091,32,-26364.00
2016-12-15,PRZELEW UZNANIOWY (NADANO 15-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 12491428352442082426126524,128,-26492.00
2016-12-15,PRZELEW UZNANIOWY (NADANO 15-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 27468728053710039784388080,64,-26556.00
2016-12-17,PRZELEW UZNANIOWY (NADANO 17-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 22248891602314062187595756,32,-26588.00
2016-12-17,PRZELEW UZNANIOWY (NADANO 17-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 32082875542872241757778610,16,-26604.00
